Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,threshold
Casr,23.634228920864814,9.546120941063883,3.596518664353054,4.659324763538783e-5,6.078022220279421e-4,TRUE
Gm9246,23.634228920864814,9.546120941063883,3.596518664353054,4.659324763538783e-5,6.078022220279421e-4,TRUE
Vmn1r59,23.634228920864814,9.546120941063883,3.596518664353054,4.659324763538783e-5,6.078022220279421e-4,TRUE
Timp4,58.67244890410416,9.542540521458406,1.8875901370348143,1.0122740161841033e-7,4.166897671197275e-6,TRUE
Cyp8b1,22.958639268296135,9.537470045502575,3.4366835917181486,2.3559958287164725e-5,3.510869246094318e-4,TRUE
Gm13057,22.958639268296135,9.537470045502575,3.4366835917181486,2.3559958287164725e-5,3.510869246094318e-4,TRUE
Kcng2,21.520270427915833,9.529180087451639,3.445211812342196,2.5206795500621087e-5,3.716445675052492e-4,TRUE
Vmn1r179,21.555217359526935,9.526585439181419,3.2951973982394662,1.2054776511531092e-5,2.0248040920697448e-4,TRUE
Ros1,22.912347789576504,9.526235513325659,3.61201893392106,5.241934017584225e-5,6.653727430246295e-4,TRUE
Usp43,22.912347789576504,9.526235513325659,3.61201893392106,5.241934017584225e-5,6.653727430246295e-4,TRUE
Cd5,22.912347789576504,9.526235513325659,3.61201893392106,5.241934017584225e-5,6.653727430246295e-4,TRUE
Sell,22.912347789576504,9.526235513325659,3.61201893392106,5.241934017584225e-5,6.653727430246295e-4,TRUE
Lilra6,22.912347789576504,9.526235513325659,3.61201893392106,5.241934017584225e-5,6.653727430246295e-4,TRUE
Slc24a1,22.912347789576504,9.526235513325659,3.61201893392106,5.241934017584225e-5,6.653727430246295e-4,TRUE
Esrp1,22.912347789576504,9.526235513325659,3.61201893392106,5.241934017584225e-5,6.653727430246295e-4,TRUE
Krt90,22.912347789576504,9.526235513325659,3.61201893392106,5.241934017584225e-5,6.653727430246295e-4,TRUE
Or2w6,22.912347789576504,9.526235513325659,3.61201893392106,5.241934017584225e-5,6.653727430246295e-4,TRUE
Gm5114,22.912347789576504,9.526235513325659,3.61201893392106,5.241934017584225e-5,6.653727430246295e-4,TRUE
Amy2a5,22.912347789576504,9.526235513325659,3.61201893392106,5.241934017584225e-5,6.653727430246295e-4,TRUE
Gm15951,22.912347789576504,9.526235513325659,3.61201893392106,5.241934017584225e-5,6.653727430246295e-4,TRUE
Gm13857,22.912347789576504,9.526235513325659,3.61201893392106,5.241934017584225e-5,6.653727430246295e-4,TRUE
Vmn1r22,22.912347789576504,9.526235513325659,3.61201893392106,5.241934017584225e-5,6.653727430246295e-4,TRUE
Rgs14,22.32878339173119,9.522032942004554,3.276294348264639,1.1039206318193779e-5,1.890089442239589e-4,TRUE
Myh7b,22.32878339173119,9.522032942004554,3.276294348264639,1.1039206318193779e-5,1.890089442239589e-4,TRUE
Entrep1,20.781651327322678,9.520934897925091,3.464401856920103,2.834378093957601e-5,4.060698174927859e-4,TRUE
Gm5576,20.781651327322678,9.520934897925091,3.464401856920103,2.834378093957601e-5,4.060698174927859e-4,TRUE
Gm4804,22.288443037923773,9.520845458316064,3.295936936405195,1.234448699355377e-5,2.0675247163057359e-4,TRUE
Frmpd2,27.336217534745625,9.511595115863258,3.421865698607324,2.3631364741893895e-5,3.5192671275810267e-4,TRUE
Mgam,24.622514377362393,9.508517800106755,3.3913586889413523,2.0510541661924808e-5,3.1364092517819747e-4,TRUE
Or5af1,18.94488400397559,9.506373281517975,3.2316326487477824,9.04791897878003e-6,1.6210681505199684e-4,TRUE
Ngfr,22.190466658288194,9.505665320230946,3.6294161084951213,5.927532580851245e-5,7.367976569531258e-4,TRUE
Clec4f,22.190466658288194,9.505665320230946,3.6294161084951213,5.927532580851245e-5,7.367976569531258e-4,TRUE
Tcaf3,22.190466658288194,9.505665320230946,3.6294161084951213,5.927532580851245e-5,7.367976569531258e-4,TRUE
Hephl1,22.190466658288194,9.505665320230946,3.6294161084951213,5.927532580851245e-5,7.367976569531258e-4,TRUE
Cylc2,22.190466658288194,9.505665320230946,3.6294161084951213,5.927532580851245e-5,7.367976569531258e-4,TRUE
Tmem45b,22.190466658288194,9.505665320230946,3.6294161084951213,5.927532580851245e-5,7.367976569531258e-4,TRUE
Unc5cl,22.190466658288194,9.505665320230946,3.6294161084951213,5.927532580851245e-5,7.367976569531258e-4,TRUE
Or8b57,22.190466658288194,9.505665320230946,3.6294161084951213,5.927532580851245e-5,7.367976569531258e-4,TRUE
Gm597,22.190466658288194,9.505665320230946,3.6294161084951213,5.927532580851245e-5,7.367976569531258e-4,TRUE
Kbtbd13,22.190466658288194,9.505665320230946,3.6294161084951213,5.927532580851245e-5,7.367976569531258e-4,TRUE
Lrrc55,22.190466658288194,9.505665320230946,3.6294161084951213,5.927532580851245e-5,7.367976569531258e-4,TRUE
Mup10,22.190466658288194,9.505665320230946,3.6294161084951213,5.927532580851245e-5,7.367976569531258e-4,TRUE
Or10ad1,22.190466658288194,9.505665320230946,3.6294161084951213,5.927532580851245e-5,7.367976569531258e-4,TRUE
Or1j21,22.190466658288194,9.505665320230946,3.6294161084951213,5.927532580851245e-5,7.367976569531258e-4,TRUE
Or4m1,119.14763834966031,9.505624708894146,1.3211020420939805,1.7130365247364767e-13,8.344272288513243e-11,TRUE
Ntsr2,20.059770196034368,9.49784171063896,3.477420282354388,3.196499278895353e-5,4.4726121867057005e-4,TRUE
4933407L21Rik,20.059770196034368,9.49784171063896,3.477420282354388,3.196499278895353e-5,4.4726121867057005e-4,TRUE
Csl,20.059770196034368,9.49784171063896,3.477420282354388,3.196499278895353e-5,4.4726121867057005e-4,TRUE
Gm6811,20.059770196034368,9.49784171063896,3.477420282354388,3.196499278895353e-5,4.4726121867057005e-4,TRUE
Nags,20.076508165339213,9.495126698397357,3.474418844573493,3.187395331704782e-5,4.4726121867057005e-4,TRUE
Gdf2,20.076508165339213,9.495126698397357,3.474418844573493,3.187395331704782e-5,4.4726121867057005e-4,TRUE
Tlr5,19.389573965662006,9.487869838346912,3.331197008832664,1.649939546899087e-5,2.6386618704546893e-4,TRUE
Cstdc4,28.213153368781775,9.48343999846839,3.2577170276290177,1.1299599900540395e-5,1.9242239277096504e-4,TRUE
Cyp17a1,21.468585526999885,9.483210158542969,3.648057718198665,6.739030718779795e-5,8.155552651956024e-4,TRUE
Efcab6,21.468585526999885,9.483210158542969,3.648057718198665,6.739030718779795e-5,8.155552651956024e-4,TRUE
5730522E02Rik,21.468585526999885,9.483210158542969,3.648057718198665,6.739030718779795e-5,8.155552651956024e-4,TRUE
Slc19a3,21.468585526999885,9.483210158542969,3.648057718198665,6.739030718779795e-5,8.155552651956024e-4,TRUE
Prss32,21.468585526999885,9.483210158542969,3.648057718198665,6.739030718779795e-5,8.155552651956024e-4,TRUE
Tacstd2,21.468585526999885,9.483210158542969,3.648057718198665,6.739030718779795e-5,8.155552651956024e-4,TRUE
Adam39,21.468585526999885,9.483210158542969,3.648057718198665,6.739030718779795e-5,8.155552651956024e-4,TRUE
Chsy3,21.468585526999885,9.483210158542969,3.648057718198665,6.739030718779795e-5,8.155552651956024e-4,TRUE
Adra2b,21.468585526999885,9.483210158542969,3.648057718198665,6.739030718779795e-5,8.155552651956024e-4,TRUE
Trim55,21.468585526999885,9.483210158542969,3.648057718198665,6.739030718779795e-5,8.155552651956024e-4,TRUE
4933412E24Rik,21.468585526999885,9.483210158542969,3.648057718198665,6.739030718779795e-5,8.155552651956024e-4,TRUE
Gm8159,21.468585526999885,9.483210158542969,3.648057718198665,6.739030718779795e-5,8.155552651956024e-4,TRUE
Gm9603,21.468585526999885,9.483210158542969,3.648057718198665,6.739030718779795e-5,8.155552651956024e-4,TRUE
Or52a20,15.844668750246349,9.480473423720362,3.4573766186221553,3.054753871011011e-5,4.3234086760379043e-4,TRUE
Rgs22,19.337889064746058,9.478975035059042,3.49411808091152,3.626299588681299e-5,4.958275478535524e-4,TRUE
1600029O15Rik,19.0536472280038,9.47121917609216,3.2471481289841764,1.1082984582825699e-5,1.890089442239589e-4,TRUE
Or5m3b,1612.4660392260528,9.469905454925923,0.6390158944733356,3.79352345028886e-50,8.869637179120383e-46,TRUE
Vmn1r84,20.174484544974796,9.466585142472256,3.322209423773746,1.6804022775598932e-5,2.670937161905361e-4,TRUE
Ly86,20.746704395711575,9.459507122174875,3.6683929173504413,7.70543235060329e-5,9.140574012656293e-4,TRUE
Myadml2,20.746704395711575,9.459507122174875,3.6683929173504413,7.70543235060329e-5,9.140574012656293e-4,TRUE
Pla2g2f,20.746704395711575,9.459507122174875,3.6683929173504413,7.70543235060329e-5,9.140574012656293e-4,TRUE
Robo4,20.746704395711575,9.459507122174875,3.6683929173504413,7.70543235060329e-5,9.140574012656293e-4,TRUE
Lpcat2b,20.746704395711575,9.459507122174875,3.6683929173504413,7.70543235060329e-5,9.140574012656293e-4,TRUE
Dpp4,20.746704395711575,9.459507122174875,3.6683929173504413,7.70543235060329e-5,9.140574012656293e-4,TRUE
Gpr101,20.746704395711575,9.459507122174875,3.6683929173504413,7.70543235060329e-5,9.140574012656293e-4,TRUE
Or2y14,20.746704395711575,9.459507122174875,3.6683929173504413,7.70543235060329e-5,9.140574012656293e-4,TRUE
Krt9,20.746704395711575,9.459507122174875,3.6683929173504413,7.70543235060329e-5,9.140574012656293e-4,TRUE
Or8a1b,20.746704395711575,9.459507122174875,3.6683929173504413,7.70543235060329e-5,9.140574012656293e-4,TRUE
Arhgap33os,20.746704395711575,9.459507122174875,3.6683929173504413,7.70543235060329e-5,9.140574012656293e-4,TRUE
Or10p21,20.746704395711575,9.459507122174875,3.6683929173504413,7.70543235060329e-5,9.140574012656293e-4,TRUE
Or8b12i,20.746704395711575,9.459507122174875,3.6683929173504413,7.70543235060329e-5,9.140574012656293e-4,TRUE
B3galt5,20.746704395711575,9.459507122174875,3.6683929173504413,7.70543235060329e-5,9.140574012656293e-4,TRUE
Muc21,20.746704395711575,9.459507122174875,3.6683929173504413,7.70543235060329e-5,9.140574012656293e-4,TRUE
Or2h2c,20.746704395711575,9.459507122174875,3.6683929173504413,7.70543235060329e-5,9.140574012656293e-4,TRUE
Vmn1r192,20.746704395711575,9.459507122174875,3.6683929173504413,7.70543235060329e-5,9.140574012656293e-4,TRUE
Gm18336,18.616007933457748,9.457842851310009,3.5116395544146246,4.1400739426834286e-5,5.521909232965274e-4,TRUE
