Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,threshold
Or10ad1,22.190466658288194,9.42054767277434,3.538160724174532,4.369381376095625e-5,3.1519840006830177e-4,TRUE
Or1j21,22.190466658288194,9.42054767277434,3.538160724174532,4.369381376095625e-5,3.1519840006830177e-4,TRUE
Gm47611,5323.7394259485845,9.419289204502157,1.3159887799011174,3.2771152849890563e-13,4.136466604021679e-11,TRUE
Pdzrn4,26.150371421371155,9.41428300975906,3.3205544338918482,1.623572592070211e-5,1.4030454741192767e-4,TRUE
Fam163b,25.34500754326089,9.411070220964149,3.452001357724084,2.7209826923338215e-5,2.1458678979586993e-4,TRUE
Pou6f2,25.34500754326089,9.411070220964149,3.452001357724084,2.7209826923338215e-5,2.1458678979586993e-4,TRUE
Or6b3,25.34500754326089,9.411070220964149,3.452001357724084,2.7209826923338215e-5,2.1458678979586993e-4,TRUE
Prss33,25.34500754326089,9.411070220964149,3.452001357724084,2.7209826923338215e-5,2.1458678979586993e-4,TRUE
Cyp2d9,25.34500754326089,9.411070220964149,3.452001357724084,2.7209826923338215e-5,2.1458678979586993e-4,TRUE
Nalf1,25.34500754326089,9.411070220964149,3.452001357724084,2.7209826923338215e-5,2.1458678979586993e-4,TRUE
Siah3,25.34500754326089,9.411070220964149,3.452001357724084,2.7209826923338215e-5,2.1458678979586993e-4,TRUE
Gm6386,25.34500754326089,9.411070220964149,3.452001357724084,2.7209826923338215e-5,2.1458678979586993e-4,TRUE
Ttll6,14.791438764722708,9.410393070846606,3.382616799498019,2.1180604794020417e-5,1.755633594376085e-4,TRUE
Slc12a3,62.912891904992115,9.405915918514104,1.7259818711814667,2.126089545153354e-9,7.475567149985934e-8,TRUE
Or6c88,18.380896288260633,9.404773350837663,3.2425386235203897,1.1331459290659049e-5,1.0338789504859366e-4,TRUE
Hoxb2,16.774958460697864,9.404450514575244,3.649320402521207,8.382275931296877e-5,5.389011700674979e-4,TRUE
Gm47605,212.27007723934432,9.400657519802207,1.411920448482949,1.7833526171468597e-11,1.2448210059115945e-9,TRUE
Or2y16,211.5548257521664,9.399702805981029,1.04865148325309,4.905534039179536e-19,3.983457157615089e-16,TRUE
Slfn4,15.913289602965147,9.398409839829592,3.8379877275931915,1.5292022266068624e-4,8.878192431451329e-4,TRUE
Gm16478,15.916331819953905,9.397743121862588,3.8371474443554106,1.5277713877182258e-4,8.871999708272633e-4,TRUE
Scn1a,21.686569446786265,9.397311523150268,3.088435125125857,3.954033669286119e-6,4.3040310195477724e-5,TRUE
Gbx1,21.630264467163816,9.397022240138453,3.101374191741087,4.3073690343320705e-6,4.59622501293752e-5,TRUE
Gm48082,12482.954091463465,9.39577194089581,1.4368936961359056,2.153393138148554e-11,1.4653298949284054e-9,TRUE
Aqp4,19.035925773315498,9.395240126853693,3.661583457041795,8.293739165170045e-5,5.346487954556958e-4,TRUE
Hemgn,19.035925773315498,9.395240126853693,3.661583457041795,8.293739165170045e-5,5.346487954556958e-4,TRUE
Afm,19.035925773315498,9.395240126853693,3.661583457041795,8.293739165170045e-5,5.346487954556958e-4,TRUE
Kcnj8,19.035925773315498,9.395240126853693,3.661583457041795,8.293739165170045e-5,5.346487954556958e-4,TRUE
C8a,19.035925773315498,9.395240126853693,3.661583457041795,8.293739165170045e-5,5.346487954556958e-4,TRUE
Or5d35,19.035925773315498,9.395240126853693,3.661583457041795,8.293739165170045e-5,5.346487954556958e-4,TRUE
Or51g1,19.035925773315498,9.395240126853693,3.661583457041795,8.293739165170045e-5,5.346487954556958e-4,TRUE
Krt8,19.035925773315498,9.395240126853693,3.661583457041795,8.293739165170045e-5,5.346487954556958e-4,TRUE
Xkr4,19.035925773315498,9.395240126853693,3.661583457041795,8.293739165170045e-5,5.346487954556958e-4,TRUE
Sv2b,19.035925773315498,9.395240126853693,3.661583457041795,8.293739165170045e-5,5.346487954556958e-4,TRUE
Sftpb,19.035925773315498,9.395240126853693,3.661583457041795,8.293739165170045e-5,5.346487954556958e-4,TRUE
Ctsll3,19.035925773315498,9.395240126853693,3.661583457041795,8.293739165170045e-5,5.346487954556958e-4,TRUE
Vmn1r211,19.035925773315498,9.395240126853693,3.661583457041795,8.293739165170045e-5,5.346487954556958e-4,TRUE
Gm5592,19.035925773315498,9.395240126853693,3.661583457041795,8.293739165170045e-5,5.346487954556958e-4,TRUE
