Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,threshold
Gm7400,7.48582767270255,0.5955768724657843,1.2963611207165238,0.008747875009117547,0.022596331203157013,TRUE
Gm18086,7.48582767270255,0.5955768724657843,1.2963611207165238,0.008747875009117547,0.022596331203157013,TRUE
Gm7798,7.48582767270255,0.5955768724657843,1.2963611207165238,0.008747875009117547,0.022596331203157013,TRUE
Gm50246,7.48582767270255,0.5955768724657843,1.2963611207165238,0.008747875009117547,0.022596331203157013,TRUE
Acot12,5.14659419334509,0.5940164066153435,1.2899961222581477,0.018849245039422622,0.042178038860755246,TRUE
Odf1,5.14659419334509,0.5940164066153435,1.2899961222581477,0.018849245039422622,0.042178038860755246,TRUE
Gm48494,7.282620742127777,0.5818246448040102,1.2790023232003496,0.021184961051453392,0.046781027301206306,TRUE
Krt86,5.1412007711487755,0.571513257770695,1.267779928080253,0.02039802600190708,0.045249477146988966,TRUE
Gm28374,7.177115972824209,0.5691954931902499,1.2677950635704007,0.011498116720244119,0.028202886370912,TRUE
Gm7390,4.6412413052667345,0.5605567197558068,1.262643175389159,0.008135941897784332,0.02146685193492433,TRUE
Crisp2,6.528834896217126,0.5480219608338824,1.2491359418008845,0.017321995547553898,0.03923223504404104,TRUE
Tesc,6.528834896217126,0.5480219608338824,1.2491359418008845,0.017321995547553898,0.03923223504404104,TRUE
Tex29,6.528834896217126,0.5480219608338824,1.2491359418008845,0.017321995547553898,0.03923223504404104,TRUE
Gm10600,6.528834896217126,0.5480219608338824,1.2491359418008845,0.017321995547553898,0.03923223504404104,TRUE
Spin3-ps,6.528834896217126,0.5480219608338824,1.2491359418008845,0.017321995547553898,0.03923223504404104,TRUE
Gm5219,6.528834896217126,0.5480219608338824,1.2491359418008845,0.017321995547553898,0.03923223504404104,TRUE
Gm7582,6.528834896217126,0.5480219608338824,1.2491359418008845,0.017321995547553898,0.03923223504404104,TRUE
Cd247,6.6002999834266785,0.5450470740841963,1.2493084049618823,0.005562774948872958,0.015624826620896358,TRUE
Hspb9,6.6002999834266785,0.5450470740841963,1.2493084049618823,0.005562774948872958,0.015624826620896358,TRUE
Speer4f2,6.6002999834266785,0.5450470740841963,1.2493084049618823,0.005562774948872958,0.015624826620896358,TRUE
Prss47,7.323652107716397,0.5437272082737783,1.2483226161480228,0.004881633778521689,0.014091890900776364,TRUE
Gm11498,6.2201231963387835,0.5424946308377029,1.2429480348734263,0.018150439922200126,0.040885047780551825,TRUE
Gm48552,5.2491206782893265,0.5418248036170802,1.245293495332743,0.006869579440135695,0.018562173101128284,TRUE
E130114P18Rik,4.412525198060591,0.5305341166825013,1.2349400305261478,0.009548726036535407,0.024399977812818194,TRUE
Gm13913,4.412525198060591,0.5305341166825013,1.2349400305261478,0.009548726036535407,0.024399977812818194,TRUE
Myod1,6.53867155500576,0.5278197295968045,1.2300255268921,0.020302741971682654,0.0450497780135315,TRUE
Crygs,6.53867155500576,0.5278197295968045,1.2300255268921,0.020302741971682654,0.0450497780135315,TRUE
Prr19,6.53867155500576,0.5278197295968045,1.2300255268921,0.020302741971682654,0.0450497780135315,TRUE
Gm10109,6.53867155500576,0.5278197295968045,1.2300255268921,0.020302741971682654,0.0450497780135315,TRUE
Gm7108,6.53867155500576,0.5278197295968045,1.2300255268921,0.020302741971682654,0.0450497780135315,TRUE
Tat,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Casq1,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Tppp2,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Trpm5,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
B4galnt2,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Nlrp14,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Svs3a,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Lrrc72,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Lect2,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Ssxb2,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Serpinb11,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Spaca1,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Figla,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Nxf7,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Rspo4,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Calm4,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Dio1,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Tsga8,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Cst11,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Nr0b2,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Akr1d1,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Tspan10,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Mael,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Khdc1c,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Magea10,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Sptssb,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Lrrc3b,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Acsm4,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Nccrp1,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Jaml,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Fam167b,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Tas2r107,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gapdhs,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Vmn1r-ps32,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Tex28,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Lrrc43,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm8973,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Or10a3n,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Or51a25,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Or51a39,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Cma2,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Slc25a31,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Vmn1r195,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Art5,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Cryge,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
4930449A18Rik,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Taf7l2,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Pin1rt1,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Rhox4f,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm8019,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm14263,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm7840,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm12768,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm11990,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm15877,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm12386,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm14234,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm13469,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Rpl23a-ps6,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm13437,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Sh3d2c-ps1,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm12014,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm11928,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm8289,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm4846,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm16060,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Skint1,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm16167,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Lgals1-ps2,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm5501,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Vmn2r-ps87,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Vmn2r-ps53,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Rfpl4b,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Taar7a,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Ifna14,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Or5b122,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Rps19-ps4,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm7952,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm6771,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm5732,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm17797,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm8709,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm8228,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Ifnab,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm19224,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm28665,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm7364,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm6558,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Becn2,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm8869,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm3283,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm5565,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm20121,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm5684,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm33866,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm42465,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm9497,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm18430,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm43284,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm5711,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm42965,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm5291,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm44023,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Or6c200-ps1,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm32453,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm18539,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm43926,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm7587,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm45337,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm8096,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm32390,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm8125,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Or6c5b,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm48461,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm5178,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm7198,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm4935,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm7822,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm48329,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm47057,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Pou5f1-rs6,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm18132,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm18073,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Hba-ps3,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Vmn1r15,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm49232,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm49535,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm18896,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm6032,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm5240,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm50095,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm18763,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm18425,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Gm50168,6.763946541414241,0.5224246898417939,1.2257431437752326,0.015469755660321584,0.035586256841395325,TRUE
Ripk3,4.469603521172852,0.5214391168316039,1.2265952664738193,0.00930074793031231,0.023839837475102484,TRUE
Gm11420,4.469603521172852,0.5214391168316039,1.2265952664738193,0.00930074793031231,0.023839837475102484,TRUE
Gm8825,4.469603521172852,0.5214391168316039,1.2265952664738193,0.00930074793031231,0.023839837475102484,TRUE
Gm15400,6.543221660314416,0.520988569681619,1.2276139885501853,0.006437013173646033,0.01778243927492708,TRUE
Gm6244,6.543221660314416,0.520988569681619,1.2276139885501853,0.006437013173646033,0.01778243927492708,TRUE
2010010A06Rik,6.543221660314416,0.520988569681619,1.2276139885501853,0.006437013173646033,0.01778243927492708,TRUE
Gm6123,6.543221660314416,0.520988569681619,1.2276139885501853,0.006437013173646033,0.01778243927492708,TRUE
Gm18960,6.543221660314416,0.520988569681619,1.2276139885501853,0.006437013173646033,0.01778243927492708,TRUE
Spaca7b,9.282327722574664,0.5198948082627134,1.2270859406128987,0.004410315607146978,0.012878489258251887,TRUE
Gm15808,4.417918620256905,0.5172764346223703,1.2230198919040458,0.009633783077254546,0.024600194067239317,TRUE
Krt36,5.291657349345491,0.5168379002505182,1.2196197597467944,0.023420249507529477,0.04995619738003672,TRUE
Rprml,5.243727256093012,0.5093803374491404,1.216702734312615,0.008190328273288755,0.021597040553094648,TRUE
Cfb,4.177784678558161,0.5021117932185727,1.2098540994784053,0.01307703529297738,0.031572208716553904,TRUE
Gm8623,7.425396028588076,0.5016778947717561,1.2112528321586469,0.006297253274675499,0.01744701193110936,TRUE
Vmn1r139,7.425396028588076,0.5016778947717561,1.2112528321586469,0.006297253274675499,0.01744701193110936,TRUE
BC035044,4.429263167365437,0.5012021129639954,1.2094676150038846,0.010433229170819056,0.025907571972318084,TRUE
Sult6b2,5.329646497945352,0.4909546190888303,1.20147684494077,0.009008531613669324,0.023176396537330755,TRUE
Gm20379,6.601770976428088,0.48636271960336064,1.1985746877903378,0.007742884098906091,0.02059477280361415,TRUE
Mageb11,5.930103753054316,0.47937875801988306,1.1928212443980657,0.009206948692128882,0.023618264666535747,TRUE
Cend1,5.878418852138369,0.4781837367401672,1.1918937512314356,0.009363938833362789,0.02398744717998969,TRUE
Them7,5.826733951222421,0.4755986873026783,1.189894145788954,0.009663857230284078,0.024652481558950924,TRUE
Nps,5.826733951222421,0.4755986873026783,1.189894145788954,0.009663857230284078,0.024652481558950924,TRUE
Gm8245,5.826733951222421,0.4755986873026783,1.189894145788954,0.009663857230284078,0.024652481558950924,TRUE
Gm5954,5.826733951222421,0.4755986873026783,1.189894145788954,0.009663857230284078,0.024652481558950924,TRUE
Eif3s6-ps3,5.826733951222421,0.4755986873026783,1.189894145788954,0.009663857230284078,0.024652481558950924,TRUE
Cd200r1,5.8099959819175755,0.4739697568929572,1.1886490748930338,0.009748339982411982,0.02468158404461786,TRUE
Rab17,5.8099959819175755,0.4739697568929572,1.1886490748930338,0.009748339982411982,0.02468158404461786,TRUE
Klrg1,5.8099959819175755,0.4739697568929572,1.1886490748930338,0.009748339982411982,0.02468158404461786,TRUE
Gm8566,5.8099959819175755,0.4739697568929572,1.1886490748930338,0.009748339982411982,0.02468158404461786,TRUE
Pramel11,5.8099959819175755,0.4739697568929572,1.1886490748930338,0.009748339982411982,0.02468158404461786,TRUE
Gm13328,5.8099959819175755,0.4739697568929572,1.1886490748930338,0.009748339982411982,0.02468158404461786,TRUE
Gm5970,5.8099959819175755,0.4739697568929572,1.1886490748930338,0.009748339982411982,0.02468158404461786,TRUE
Gm5976,5.8099959819175755,0.4739697568929572,1.1886490748930338,0.009748339982411982,0.02468158404461786,TRUE
Ascl5,5.8099959819175755,0.4739697568929572,1.1886490748930338,0.009748339982411982,0.02468158404461786,TRUE
Gm5928,5.8099959819175755,0.4739697568929572,1.1886490748930338,0.009748339982411982,0.02468158404461786,TRUE
Gm2361,5.8099959819175755,0.4739697568929572,1.1886490748930338,0.009748339982411982,0.02468158404461786,TRUE
F10,5.821340529026107,0.4590479242697632,1.1773277425048496,0.010652460061658904,0.026385640226014525,TRUE
Ackr2,5.821340529026107,0.4590479242697632,1.1773277425048496,0.010652460061658904,0.026385640226014525,TRUE
Btk,5.844942913528676,0.45363202361329663,1.1733197815013483,0.010891136488999247,0.026911951116540128,TRUE
Gm11232,5.844942913528676,0.45363202361329663,1.1733197815013483,0.010891136488999247,0.026911951116540128,TRUE
Gm9923,8.045150175703029,0.44174413152839836,1.1649740828084856,0.008964313378544702,0.023088073141612275,TRUE
Apon,4.5926532783124125,0.4392577104374578,1.162237041093786,0.01426395647824359,0.03419036824376305,TRUE
Ap1m2,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Cd244a,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Tmbim7,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Ceacam16,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Gas2l2,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Otp,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Rhag,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Themis3,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Armc12,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Pdzph1,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Mep1b,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Chit1,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Slc4a10,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Mall,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Hao2,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Asic5,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Cga,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Aadacl4fm1,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Pla2g2c,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Slc10a4,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Piwil1,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Spam1,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Aoc1l2,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Gabrq,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Mt3,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Ltf,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Fgg,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Emid1,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Hsd17b13,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Gpr142,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Krt25,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Tex46,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Prf1,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Slc7a12,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Tlr8,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Kremen2,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Ccr6,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Elmod1,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Slc35f2,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Prdm14,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Rgsl1,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Or4k52,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Rnf208,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Or8b3b,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Olig1,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Or5b21,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
Or5h18,7.940692444171402,0.4377846244650775,1.1625340641389785,0.009892428082976754,0.02468158404461786,TRUE
